filename,trialnum,condition,target,face_up,target_up,analysis_p_len,ltcenteraoi,ftsideaoi,valid_gaze_percent,longest_nv_combined,pfix_center_bef_disengagement,aoi_border_violation,technical_error,combination,csaccpindex
TV45_SRT2.gazedata,11,3,4,500.2029,2217.6121,900.356,350.1392,383.4761,0.94545,48.8589,0.77777,0,0,350.1392,0.23546
TV45_SRT3.gazedata,0,3,3,499.707,2451.594,1082.658,433.229,566.6921,0.86364,99.6929,0.87673,1,1,-1,-1
TV45_SRT3.gazedata,1,3,5,483.2551,2400.604,917.0339,350.416,400.4419,0.98182,15.564,0.78136,0,0,350.416,0.23578
TV45_SRT3.gazedata,2,3,4,502.717,2354.396,869.438,300.061,350.0242,0.69811,150.9758,0.90275,1,1,-1,-1
TV45_SRT3.gazedata,3,2,6,500.5999,2949.063,1488.9099,-1,-1,0.93258,99.9841,0.56515,0,1,-1,-1
TV45_SRT3.gazedata,4,4,3,499.9189,2315.6389,816.5149,266.5259,299.8579,1,0,0.95918,0,0,266.5259,0.13709
TV45_SRT3.gazedata,5,2,5,499.8579,2392.1882,1065.449,371.0261,548.9241,0.35938,637.6189,0.6141,0,1,-1,-1
TV45_SRT3.gazedata,6,3,6,499.925,2316.9829,816.7751,250.2009,300.1909,1,0,0.9388,0,0,250.2009,0.11788
TV45_SRT3.gazedata,7,4,6,507.6951,2351.5972,907.5779,299.8882,383.219,0.72727,183.865,0.90818,0,0,299.8882,0.17634
TV45_SRT3.gazedata,8,2,3,499.813,2383.4949,867.1001,283.4529,350.624,1,0,0.80723,0,0,283.4529,0.157
TV45_SRT3.gazedata,9,4,4,500.031,2382.8899,883.4639,316.7659,366.7739,1,0,0.5849,0,1,-1,-1
TV45_SRT3.gazedata,10,2,4,499.7449,2416.7961,899.804,350.0701,383.384,1,0,0.96298,0,0,350.0701,0.23538
TV45_SRT3.gazedata,11,4,5,500.0061,2134.291,816.5901,283.26,299.9231,0.98,16.6619,0.97959,0,0,283.26,0.15678
TV46_SRT1.gazedata,0,4,5,506.7239,2616.645,1108.0129,550.064,583.344,0.9403,34.4431,0.96996,0,0,550.064,0.47066
TV46_SRT1.gazedata,1,3,6,500.104,2349.8931,833.4858,283.364,316.7029,1,0,0.96,0,0,283.364,0.1569
TV46_SRT1.gazedata,2,2,6,500.0281,2383.4031,866.644,333.2891,349.9619,1,0,0.98076,0,0,333.2891,0.21563
TV46_SRT1.gazedata,3,2,5,499.957,2416.665,883.2061,333.261,366.583,1,0,0.96227,0,0,333.261,0.2156
TV46_SRT1.gazedata,4,3,4,499.8171,5439.4709,1487.9761,-1,-1,0.48889,771.4102,0.45914,0,1,-1,-1
TV46_SRT1.gazedata,5,4,6,484.958,2350.095,834.9839,283.3821,316.718,1,0,0.96008,0,0,283.3821,0.15692
TV46_SRT1.gazedata,6,4,4,500.0049,9157.8091,1483.436,-1,-1,1,0,0.32585,0,1,-1,-1
TV46_SRT1.gazedata,7,2,4,502.4348,3343.6201,1493.2178,-1,-1,0.070796,1152.2209,0.014307,0,1,-1,-1
TV46_SRT1.gazedata,8,3,5,499.7581,2334.0552,850.0281,300.2261,333.6082,1,0,0.76486,0,0,300.2261,0.17674
TV46_SRT1.gazedata,9,2,3,487.167,2599.3501,1087.0508,532.978,583.2219,0.89394,34.6609,0.95378,0,0,532.978,0.45056
TV46_SRT1.gazedata,10,3,3,499.9402,2333.196,816.699,266.7061,300.095,1,0,0.79584,0,0,266.7061,0.1373
TV46_SRT1.gazedata,11,4,3,505.416,2366.52,855.4031,233.377,333.321,0.98077,16.949,0.88316,0,0,233.377,0.098091
TV46_SRT2.gazedata,0,2,5,493.5889,2350.252,810.2449,283.3398,300.0059,0.91837,16.7122,0.97943,0,0,283.3398,0.15687
TV46_SRT2.gazedata,1,3,5,499.9539,2366.522,833.2549,283.261,316.6379,1,0,0.95994,0,0,283.261,0.15678
TV46_SRT2.gazedata,2,4,3,499.999,2299.52,783.2849,233.291,266.6221,1,0,0.95745,0,0,233.291,0.097989
TV46_SRT2.gazedata,3,4,4,493.7441,11094.0991,1481.7891,-1,-1,0,1481.7891,0,0,1,-1,-1
TV46_SRT2.gazedata,4,3,6,500.405,2310.1289,784.3762,247.5759,266.051,0.31111,107.3242,0.97645,1,1,-1,-1
TV46_SRT2.gazedata,5,2,6,499.9131,2350.188,849.9141,316.6118,333.3379,1,0,0.98032,0,0,316.6118,0.19601
TV46_SRT2.gazedata,6,2,4,500.718,2682.866,1150.7239,616.729,633.439,0.97143,16.1389,0.98548,0,0,616.729,0.54909
TV46_SRT2.gazedata,7,3,4,500.4829,2667.8059,1151.3569,616.9971,634.2,0.65714,366.9731,0.98506,1,1,-1,-1
TV46_SRT2.gazedata,8,3,3,483.427,2333.4941,816.7349,266.6931,299.979,1,0,0.95925,0,0,266.6931,0.13729
TV46_SRT2.gazedata,9,4,6,491.218,4304.2639,1464.3801,-1,-1,0,1464.3801,0,0,1,-1,-1
TV46_SRT2.gazedata,10,2,3,500.0588,2582.9819,1083.3909,533.282,566.614,1,0,0.96923,0,0,533.282,0.45092
TV46_SRT2.gazedata,11,4,5,503.7009,6908.4819,1490.4011,-1,-1,0.17778,1237.458,0.13617,0,1,-1,-1
TV46_SRT3.gazedata,0,2,6,498.532,2333.946,831.9138,283.4011,316.718,0.98,17.844,0.95995,0,0,283.4011,0.15694
TV46_SRT3.gazedata,1,2,4,500.002,3994.2031,1483.355,-1,-1,1,0,0.6292,0,1,-1,-1
TV46_SRT3.gazedata,2,4,3,500.0989,2703.6282,1487.0659,-1,-1,1,0,0.43716,0,1,-1,-1
TV46_SRT3.gazedata,3,3,3,500.208,2483.2019,966.8999,433.3789,450.043,1,0,0.98277,0,0,433.3789,0.33339
TV46_SRT3.gazedata,4,2,3,491.1292,2333.259,807.7861,266.686,300.02,0.97959,16.6689,0.81331,0,0,266.686,0.13728
TV46_SRT3.gazedata,5,3,6,499.8599,2317.127,866.5588,283.447,350.0278,1,0,0.92317,0,0,283.447,0.157
TV46_SRT3.gazedata,6,3,5,483.373,2588.9509,1483.1589,-1,-1,1,0,0.40457,0,1,-1,-1
TV46_SRT3.gazedata,7,4,6,501.4189,2416.4751,918.0439,366.623,399.958,1,0,0.39935,0,1,-1,-1
TV46_SRT3.gazedata,8,4,4,499.9058,3349.563,1483.3308,-1,-1,1,0,0.28084,0,1,-1,-1
TV46_SRT3.gazedata,9,3,4,499.9592,2283.3,749.9771,199.9849,233.3589,1,0,0.84442,0,0,199.9849,0.058806
TV46_SRT3.gazedata,10,4,5,499.98,2267.4409,766.708,216.7429,250.0681,1,0,0.95653,0,0,216.7429,0.078521
TV46_SRT3.gazedata,11,2,5,499.77,2033.3831,1483.25,-1,-1,1,0,0.31447,0,1,-1,-1
TV04_SRT1.gazedata,0,2,6,500.2319,2449.9111,916.8401,366.686,399.9731,1,0,0.56355,0,1,-1,-1
TV04_SRT1.gazedata,1,2,4,500.177,2432.6428,916.678,366.4529,399.7859,1,0,0.96364,0,0,366.4529,0.25465
TV04_SRT1.gazedata,2,2,5,502.845,2484.176,953.2529,400.3801,433.7019,0.7069,199.6392,0.68457,0,1,-1,-1
TV04_SRT1.gazedata,3,4,4,500.229,2382.48,850.113,316.6331,333.301,0.98077,15.1819,0.98039,0,0,316.6331,0.19604
TV04_SRT1.gazedata,4,3,4,500.9158,2383.22,867.7209,316.7432,350.1292,1,0,0.96152,0,0,316.7432,0.19617
TV04_SRT1.gazedata,5,3,3,500.3091,2350.104,833.551,299.9199,316.5769,1,0,0.98002,0,0,299.9199,0.17638
TV04_SRT1.gazedata,6,4,6,499.98,2383.156,866.5789,333.3098,349.9778,1,0,0.98077,0,0,333.3098,0.21566
TV04_SRT1.gazedata,7,2,3,500.0249,2382.8459,883.4099,350.0549,366.717,1,0,0.98114,0,0,350.0549,0.23536
TV04_SRT1.gazedata,8,4,5,501.0042,2417.0439,900.8801,366.5391,383.2061,1,0,0.9815,0,0,366.5391,0.25475
TV04_SRT1.gazedata,9,3,6,499.9409,2450.033,933.2871,400.0171,416.6812,1,0,0.87502,0,0,400.0171,0.29414
TV04_SRT1.gazedata,10,4,3,500.1099,2415.9849,883.448,333.3411,366.6631,1,0,0.96228,0,0,333.3411,0.2157
TV04_SRT1.gazedata,11,3,5,500.021,2383.9021,883.3601,333.374,366.7112,1,0,0.96226,0,0,333.374,0.21573
TV04_SRT2.gazedata,0,2,5,500.0249,2433.991,933.2578,383.4639,416.5598,0.94737,33.324,0.96454,0,0,383.4639,0.27466
TV04_SRT2.gazedata,1,3,6,499.938,2449.9011,916.5708,383.3052,399.969,1,0,0.98182,0,0,383.3052,0.27448
TV04_SRT2.gazedata,2,4,5,500.1282,2416.666,900.1831,366.6719,383.512,1,0,0.98129,0,0,366.6719,0.25491
TV04_SRT2.gazedata,3,2,3,499.9771,2398.6631,883.4929,316.7971,350.1851,1,0,0.96221,0,0,316.7971,0.19623
TV04_SRT2.gazedata,4,3,3,496.061,15714.8911,1488.082,-1,-1,0,1488.082,0,0,1,-1,-1
TV04_SRT2.gazedata,5,4,3,500.125,2366.7358,850.0369,299.9138,333.2449,1,0,0.96079,0,0,299.9138,0.17637
TV04_SRT2.gazedata,6,4,4,500.0081,2349.8279,833.229,283.2258,316.5588,1,0,0.96,0,0,283.2258,0.15674
TV04_SRT2.gazedata,7,3,4,500.1958,2316.699,833.4819,283.2769,316.615,1,0,0.96,0,0,283.2769,0.1568
TV04_SRT2.gazedata,8,4,6,500.241,2383.8369,866.9922,316.7429,350.0811,1,0,0.96155,0,0,316.7429,0.19617
TV04_SRT2.gazedata,9,3,5,500.123,2450.1169,933.416,383.293,416.627,1,0,0.96429,0,0,383.293,0.27446
TV04_SRT2.gazedata,10,2,4,499.699,2366.3469,849.918,300.187,316.8989,1,0,0.98034,0,0,300.187,0.17669
TV04_SRT2.gazedata,11,2,6,499.9531,2434.23,933.47,383.52,416.844,1,0,0.9643,0,0,383.52,0.27473
TV04_SRT3.gazedata,0,3,6,500.0269,2450.1951,933.2458,383.2471,416.562,1,0,0.17859,0,1,-1,-1
TV04_SRT3.gazedata,1,2,3,499.9209,2383.5291,883.3689,300.072,366.7781,1,0,0.39627,0,1,-1,-1
TV04_SRT3.gazedata,2,4,5,500.3608,2417.1111,1483.8599,-1,-1,0.92135,33.3191,0.067631,0,1,-1,-1
TV04_SRT3.gazedata,3,4,4,499.9128,2416.5229,900.0779,166.793,383.499,1,0,0.16664,0,1,-1,-1
TV04_SRT3.gazedata,4,2,6,499.9639,2364.5339,842.03,307.896,325.4121,0.37255,523.1641,0.041406,1,1,-1,-1
TV04_SRT3.gazedata,5,3,5,500.3708,2416.6821,1483.7278,-1,-1,1,0,0.033677,0,1,-1,-1
TV04_SRT3.gazedata,6,4,3,499.646,2369.1631,1485.3289,-1,-1,0.88889,33.7749,0.033642,0,1,-1,-1
TV04_SRT3.gazedata,7,2,5,499.8308,2434.02,1483.6309,-1,-1,1,0,0.13475,0,1,-1,-1
TV04_SRT3.gazedata,8,3,3,499.8601,2316.7388,1499.8511,-1,-1,1,0,0,0,1,-1,-1
TV04_SRT3.gazedata,9,4,6,499.978,2383.918,899.9702,183.3508,383.321,0.98182,16.666,0.29637,0,1,-1,-1
TV04_SRT3.gazedata,10,3,4,499.9919,2382.8311,883.3279,333.343,366.678,0.98148,16.6731,0.39625,0,1,-1,-1
TV04_SRT3.gazedata,11,2,4,500.002,2316.626,1483.405,-1,-1,0.94444,33.3328,0,0,1,-1,-1
TV50_SRT1.gazedata,0,2,5,511.3879,2546.3179,1033.8889,487.6099,505.4519,0.25806,202.949,0.98274,1,1,-1,-1
TV50_SRT1.gazedata,1,2,6,504.23,2400.1069,954.302,350.0959,433.426,0.94828,33.332,0.23091,0,1,-1,-1
TV50_SRT1.gazedata,2,3,4,501.073,2499.896,1501.0061,-1,-1,0.91209,33.3289,0.245,0,1,-1,-1
TV50_SRT1.gazedata,3,3,6,500.0339,2428.5701,1483.947,-1,-1,0.81111,100.009,0.078667,0,1,-1,-1
TV50_SRT1.gazedata,4,4,6,506.3879,3483.001,1505.303,-1,-1,0,1505.303,0,0,1,-1,-1
TV50_SRT1.gazedata,5,4,3,502.844,2421.8271,893.1831,357,373.6711,0.16667,691.166,0.98134,0,1,-1,-1
TV50_SRT1.gazedata,6,4,4,483.239,2450.1221,916.709,366.8149,400.146,1,0,0.96364,0,0,366.8149,0.25508
TV50_SRT1.gazedata,7,3,3,500.668,2385.177,850.6479,316.6702,333.324,1,0,0.98042,0,0,316.6702,0.19608
TV50_SRT1.gazedata,8,3,5,499.978,2414.6938,900.0591,350.0769,383.416,1,0,0.96296,0,0,350.0769,0.23538
TV50_SRT1.gazedata,9,4,5,501.2021,2428.437,901.4221,366.938,383.563,0.98182,16.656,0.98156,0,0,366.938,0.25522
TV50_SRT1.gazedata,10,2,4,500.1111,2382.802,900.103,333.322,383.3281,0.98182,16.679,0.70362,0,0,333.322,0.21567
TV50_SRT1.gazedata,11,2,3,507.9961,2297.3049,858.1731,283.459,333.479,0.71154,238.646,0.94171,0,1,-1,-1
TV50_SRT2.gazedata,0,4,4,502.5342,2403.675,956.1282,336.4651,436.4512,0.74138,182.614,0.89543,0,0,336.4651,0.21937
TV50_SRT2.gazedata,1,2,4,516.668,2538.7539,1038.5688,487.709,505.2229,0.65079,371.0239,0.82261,0,1,-1,-1
TV50_SRT2.gazedata,2,2,6,502.8159,2513.1169,1006.137,452.762,486.658,1,0,0.61568,0,1,-1,-1
TV50_SRT2.gazedata,3,3,4,500.1379,2483.1748,966.7129,433.2349,449.9128,1,0,0.98275,0,0,433.2349,0.33322
TV50_SRT2.gazedata,4,4,5,501.4731,2417.561,918.9912,382.937,399.5881,0.32143,585.4648,0.98188,0,1,-1,-1
TV50_SRT2.gazedata,5,3,6,499.958,2433.748,916.679,366.719,400.0591,1,0,0.96363,0,0,366.719,0.25496
TV50_SRT2.gazedata,6,2,3,507.0718,2466.8669,944.8589,403.2559,419.9309,0.4386,169.551,0.98235,1,1,-1,-1
TV50_SRT2.gazedata,7,3,5,507.2542,2392.542,890.697,350.1001,366.772,0.98148,17.7751,0.98128,0,0,350.1001,0.23541
TV50_SRT2.gazedata,8,4,6,491.9558,4958.6641,1481.5388,-1,-1,0.011236,1481.5388,1,0,1,-1,-1
TV50_SRT2.gazedata,9,2,5,504.1348,2812.6921,1493.7578,-1,-1,0.033333,1260.5789,0,0,1,-1,-1
TV50_SRT2.gazedata,10,3,3,483.9639,2378.9341,850.7339,316.7671,333.4441,0.98039,16.6719,0.9804,0,0,316.7671,0.1962
TV50_SRT2.gazedata,11,4,3,486.3069,2363.4709,853.011,299.999,333.365,0.84314,68.8679,0.96088,0,0,299.999,0.17647
TV50_SRT3.gazedata,0,3,5,501.698,2594.9951,1068.5339,200.1091,550.1541,0.75385,150.002,0.015589,0,1,-1,-1
TV50_SRT3.gazedata,1,4,6,498.425,2309.9031,1483.0442,-1,-1,0.23853,1023.1401,0,0,1,-1,-1
TV50_SRT3.gazedata,2,2,6,504.8989,2235.175,1499.824,-1,-1,0.5339,152.499,0.10444,0,1,-1,-1
TV50_SRT3.gazedata,3,4,3,513.0398,2263.9941,1497.699,-1,-1,0,1497.699,0,0,1,-1,-1
TV50_SRT3.gazedata,4,2,5,503.511,2207.967,729.374,192.531,209.197,0.66667,33.9099,0.66506,1,1,-1,-1
TV50_SRT3.gazedata,5,3,6,500.562,2282.792,790.6909,229.8008,273.4629,0.68254,16.666,0.12463,0,1,-1,-1
TV50_SRT3.gazedata,6,4,5,506.5281,14883.5161,1501.707,-1,-1,0.51685,742.5039,0.011143,0,1,-1,-1
TV50_SRT3.gazedata,7,2,3,487.353,2385.085,853.9841,333.291,349.9551,0.90385,83.728,0.88244,0,0,333.291,0.21564
TV50_SRT3.gazedata,8,3,3,490.083,2908.4089,1481.6208,-1,-1,0.032967,1347.9128,0,0,1,-1,-1
TV50_SRT3.gazedata,9,2,4,500.657,2452.845,937.749,386.322,419.647,0.53571,207.8091,0.96446,1,1,-1,-1
TV50_SRT3.gazedata,10,3,4,502.5259,2692.6501,1498.1738,-1,-1,0.04,978.231,0.31297,0,1,-1,-1
TV50_SRT3.gazedata,11,4,4,501.095,2671.5,1155.1521,619.9819,637.135,0.21429,720.5349,0.98515,0,1,-1,-1
TV54_SRT1.gazedata,0,4,4,503.281,2499.8162,986.499,449.8762,466.551,1,0,0.9831,0,0,449.8762,0.3528
TV54_SRT1.gazedata,1,4,5,502.231,2750.1111,1235.5229,700.0071,716.675,0.98667,0,0.98651,0,0,700.0071,0.64707
TV54_SRT1.gazedata,2,2,5,489.0051,2400.7668,905.7041,366.6538,399.9919,0.98214,16.666,0.96319,0,0,366.6538,0.25489
TV54_SRT1.gazedata,3,3,6,500.0129,2633.3201,1116.624,566.6021,599.9431,1,0,0.82087,0,0,566.6021,0.49012
TV54_SRT1.gazedata,4,2,3,499.99,2440.4199,933.2991,383.312,416.6421,1,0,0.96429,0,0,383.312,0.27448
TV54_SRT1.gazedata,5,4,3,485.6731,2272.5979,735.4551,216.4539,233.114,0.97778,16.2512,0.97735,0,0,216.4539,0.078181
TV54_SRT1.gazedata,6,3,3,502.469,2257.75,752.834,216.9822,233.6621,0.97826,16.7539,0.97784,0,0,216.9822,0.078803
TV54_SRT1.gazedata,7,2,4,505.4221,2355.6941,855.522,316.7202,333.436,1,0,0.98046,0,0,316.7202,0.19614
TV54_SRT1.gazedata,8,3,5,499.9011,2354.9971,850.0659,300.1699,333.5049,1,0,0.96079,0,0,300.1699,0.17667
TV54_SRT1.gazedata,9,4,6,502.8718,2550.26,1052.834,499.9719,533.301,0.98438,16.1741,0.96834,0,0,499.9719,0.41173
TV54_SRT1.gazedata,10,3,4,499.772,2416.0012,916.427,366.665,399.9951,1,0,0.96363,0,0,366.665,0.2549
TV54_SRT1.gazedata,11,2,6,499.7261,2634.239,1133.322,583.614,616.9421,1,0,0.97059,0,0,583.614,0.51013
TV54_SRT2.gazedata,0,2,5,492.114,2283.998,775.4961,233.384,266.717,1,0,0.79989,0,0,233.384,0.098099
TV54_SRT2.gazedata,1,4,6,494.0181,2401.5439,877.449,350.106,366.7649,0.92593,18.564,0.98101,0,0,350.106,0.23542
TV54_SRT2.gazedata,2,3,3,507.0559,3842.2581,1504.21,-1,-1,0.17582,1081.1621,1,0,1,-1,-1
TV54_SRT2.gazedata,3,4,4,498.2859,2383.6089,864.967,316.679,350.011,0.81481,66.8411,0.96146,0,0,316.679,0.19609
TV54_SRT2.gazedata,4,4,5,500.061,2312.2869,966.7349,283.343,450.0149,1,0,0.82759,0,0,283.343,0.15687
TV54_SRT2.gazedata,5,2,4,494.802,2549.4541,1494.1711,-1,-1,0.94505,36.9712,0.40926,0,1,-1,-1
TV54_SRT2.gazedata,6,2,3,499.7959,2300.061,800.011,250.2241,283.5601,1,0,0.60394,0,1,-1,-1
TV54_SRT2.gazedata,7,3,6,500.0029,2364.418,849.9578,299.9609,333.2878,1,0,0.96079,0,0,299.9609,0.17642
TV54_SRT2.gazedata,8,4,3,499.7419,2316.7109,816.395,283.3098,299.981,0.86275,35.1189,0.97958,0,0,283.3098,0.15684
TV54_SRT2.gazedata,9,3,5,499.8308,2329.585,849.8889,300.0469,333.3909,1,0,0.80388,0,0,300.0469,0.17653
TV54_SRT2.gazedata,10,3,4,494.2061,2272.907,765.489,222.9102,256.259,0.46939,258.323,0.91055,0,1,-1,-1
TV54_SRT2.gazedata,11,2,6,500.2041,2334.709,833.4519,299.9302,316.584,1,0,0.98002,0,0,299.9302,0.17639
TV54_SRT3.gazedata,0,3,5,502.2991,2350.4431,835.4509,283.1111,316.4839,1,0,0.96005,0,0,283.1111,0.1566
TV54_SRT3.gazedata,1,2,3,487.5288,2250.2439,754.1819,216.7029,250.0369,0.95652,17.1089,0.9558,0,0,216.7029,0.078474
TV54_SRT3.gazedata,2,4,3,503.7009,2282.6851,770.4009,216.6509,249.9849,0.85106,86.6509,0.95673,0,0,216.6509,0.078413
TV54_SRT3.gazedata,3,4,6,493.8999,3827.22,1491.6929,-1,-1,0.14607,981.115,0.9537,0,1,-1,-1
TV54_SRT3.gazedata,4,2,4,492.5249,2394.0549,882.147,337.666,371.021,0.43636,456.106,0.96219,0,1,-1,-1
TV54_SRT3.gazedata,5,2,6,499.8008,2423.1428,900.075,366.9399,383.606,1,0,0.98148,0,0,366.9399,0.25522
TV54_SRT3.gazedata,6,3,3,503.458,7656.4421,1488.0879,-1,-1,0.17045,916.4519,0.88809,0,1,-1,-1
TV54_SRT3.gazedata,7,2,5,490.6318,2313.771,799.782,274.2039,292.4709,0.36735,353.759,0.97716,1,1,-1,-1
TV54_SRT3.gazedata,8,3,6,506.511,2350.0952,856.5381,299.9651,333.2932,0.94231,17.054,0.96109,0,0,299.9651,0.17643
TV54_SRT3.gazedata,9,4,4,500.0571,2316.1111,800.02,266.635,283.2981,1,0,0.97917,0,0,266.635,0.13722
TV54_SRT3.gazedata,10,3,4,500.0349,2283.396,800.0811,250.0371,283.3831,1,0,0.95832,0,0,250.0371,0.11769
TV54_SRT3.gazedata,11,4,5,500.0662,4668.5061,1483.666,-1,-1,0.52809,717,0.47181,0,1,-1,-1
TV56_SRT1.gazedata,0,3,3,499.647,2383.7771,866.696,317.053,350.3901,1,0,0.75024,0,0,317.053,0.19653
TV56_SRT1.gazedata,1,4,5,499.9958,2467.0681,983.3818,433.3989,466.7329,0.98333,16.6719,0.9661,0,0,433.3989,0.33341
TV56_SRT1.gazedata,2,4,4,499.9329,2483.124,983.27,433.3379,466.675,1,0,0.9661,0,0,433.3379,0.33334
TV56_SRT1.gazedata,3,3,6,500.1069,2433.6929,933.4338,383.3,416.6309,1,0,0.96429,0,0,383.3,0.27447
TV56_SRT1.gazedata,4,2,4,492.873,2432.4702,924.938,379.8882,414.7231,0.90741,35.8289,0.96234,0,0,379.8882,0.27046
TV56_SRT1.gazedata,5,2,3,500.0752,2450.1118,950.0881,400.0288,433.3359,1,0,0.96494,0,0,400.0288,0.29415
TV56_SRT1.gazedata,6,2,5,501.772,2501.4241,968.51,418.21,451.5452,0.45763,450.4858,0.96558,0,1,-1,-1
TV56_SRT1.gazedata,7,2,6,499.8489,2450.1208,933.302,383.387,416.791,1,0,0.96421,0,0,383.387,0.27457
TV56_SRT1.gazedata,8,4,6,499.8428,2483.4341,966.7859,416.9121,450.2461,1,0,0.96552,0,0,416.9121,0.31401
TV56_SRT1.gazedata,9,3,5,499.9919,4066.6741,1483.3789,-1,-1,0.82222,82.125,0.50563,0,1,-1,-1
TV56_SRT1.gazedata,10,3,4,499.9141,2449.5242,916.4851,366.594,399.9092,1,0,0.96365,0,0,366.594,0.25482
TV56_SRT1.gazedata,11,4,3,500.115,2333.3811,833.3799,283.29,316.606,1,0,0.96002,0,0,283.29,0.15681
TV56_SRT2.gazedata,0,4,4,502.291,2433.3391,919.02,366.73,400.0591,0.98214,16.6479,0.96373,0,0,366.73,0.25498
TV56_SRT2.gazedata,1,4,5,499.9509,2417.251,916.679,366.738,400.064,1,0,0.96364,0,0,366.738,0.25499
TV56_SRT2.gazedata,2,3,6,489.9529,2599.6011,1057.0779,499.0391,532.2939,0.17188,796.667,0.96854,0,1,-1,-1
TV56_SRT2.gazedata,3,2,5,489.4341,2456.1572,912.7051,388.5991,406.6091,0.41818,303.7959,0.98027,1,1,-1,-1
TV56_SRT2.gazedata,4,2,4,488.3062,19404.198,1479.9822,-1,-1,0.011494,1479.9822,1,0,1,-1,-1
TV56_SRT2.gazedata,5,4,6,500.4712,2500.467,983.7212,449.917,466.5811,1,0,0.98306,0,0,449.917,0.35284
TV56_SRT2.gazedata,6,3,4,500.073,3249.5591,1483.606,-1,-1,0.92222,16.854,0.41569,0,1,-1,-1
TV56_SRT2.gazedata,7,4,3,500.0391,2287.603,766.8821,216.6941,250.1731,1,0,0.95634,0,0,216.6941,0.078464
TV56_SRT2.gazedata,8,3,5,504.7441,4486.7678,1488.176,-1,-1,0.94444,66.9731,0.30425,0,1,-1,-1
TV56_SRT2.gazedata,9,2,6,505.2571,2650.2549,1489.1809,-1,-1,0.86667,33.332,0.20496,0,1,-1,-1
TV56_SRT2.gazedata,10,2,3,500.0879,2316.2019,800.0449,249.959,283.293,1,0,0.95833,0,0,249.959,0.1176
TV56_SRT2.gazedata,11,3,3,500.019,13419.0869,1499.9309,-1,-1,0.95604,16.823,0.30004,0,1,-1,-1
TV56_SRT3.gazedata,0,4,3,501.554,2783.4209,1484.897,-1,-1,0.86667,16.6719,0.34899,0,1,-1,-1
TV56_SRT3.gazedata,1,3,6,499.7051,2433.8579,916.3611,366.6499,399.9849,1,0,0.96362,0,0,366.6499,0.25488
TV56_SRT3.gazedata,2,2,6,500.071,2316.553,799.7729,266.3691,283.03,1,0,0.97917,0,0,266.3691,0.1369
TV56_SRT3.gazedata,3,3,4,499.9299,2400.3818,866.5251,316.5369,349.864,1,0,0.96154,0,0,316.5369,0.19593
TV56_SRT3.gazedata,4,4,5,500.0891,2367.1482,833.416,283.2952,316.626,1,0,0.96001,0,0,283.2952,0.15682
TV56_SRT3.gazedata,5,3,3,504.7249,2286.5,754.6321,200.0439,233.3801,0.93478,16.8372,0.95582,0,0,200.0439,0.058875
TV56_SRT3.gazedata,6,4,6,499.761,2417.4641,916.6938,366.946,400.2739,1,0,0.96364,0,0,366.946,0.25523
TV56_SRT3.gazedata,7,3,5,498.6819,2434.4241,904.7449,353.012,389.397,0.81481,106.47,0.95978,0,0,353.012,0.23884
TV56_SRT3.gazedata,8,2,4,501.012,7131.77,1492.8789,-1,-1,0.25556,1125.124,0.21285,0,1,-1,-1
TV56_SRT3.gazedata,9,4,4,499.885,2316.7888,799.9841,266.7649,283.429,1,0,0.97917,0,0,266.7649,0.13737
TV56_SRT3.gazedata,10,2,5,500.115,26225.553,1495.2012,-1,-1,0.72222,428.3042,0.66892,0,1,-1,-1
TV56_SRT3.gazedata,11,2,3,500.593,2665.988,1166.9939,616.4031,649.7339,0.97183,16.1179,0.97144,0,0,616.4031,0.54871
TV57_SRT1.gazedata,0,4,4,499.9758,2382.7351,866.479,333.282,349.8811,1,0,0.98084,0,0,333.282,0.21563
TV57_SRT1.gazedata,1,4,5,500.0229,2518.144,1016.5129,466.5071,499.8271,1,0,0.96722,0,0,466.5071,0.37236
TV57_SRT1.gazedata,2,2,3,500.011,2432.665,916.6221,366.6272,399.9502,1,0,0.96365,0,0,366.6272,0.25486
TV57_SRT1.gazedata,3,3,5,500.6641,2433.4348,917.385,383.3999,400.0649,1,0,0.72719,0,0,383.3999,0.27459
TV57_SRT1.gazedata,4,4,6,499.9612,2412.4758,900.0862,333.4458,366.793,1,0,0.96295,0,0,333.4458,0.21582
TV57_SRT1.gazedata,5,2,4,499.9651,2416.623,899.9561,349.9839,383.322,1,0,0.96296,0,0,349.9839,0.23528
TV57_SRT1.gazedata,6,3,6,500.0549,2517.5811,983.4119,449.9941,466.6941,1,0,0.98302,0,0,449.9941,0.35293
TV57_SRT1.gazedata,7,4,3,500,2415.958,916.644,366.6499,399.9829,1,0,0.96364,0,0,366.6499,0.25488
TV57_SRT1.gazedata,8,3,4,500.0139,2399.8459,883.3091,349.959,366.6301,1,0,0.98113,0,0,349.959,0.23525
TV57_SRT1.gazedata,9,2,5,499.948,2434.105,916.5759,366.6299,399.9629,1,0,0.96363,0,0,366.6299,0.25486
TV57_SRT1.gazedata,10,3,3,500.166,2382.9119,866.696,333.363,349.874,1,0,0.98095,0,0,333.363,0.21572
TV57_SRT1.gazedata,11,2,6,493.958,2500.4561,977.22,433.2471,466.5879,0.96667,16.666,0.96588,0,0,433.2471,0.33323
TV57_SRT2.gazedata,0,4,6,490.0039,2506.7229,990.321,450.3298,483.667,0.83051,176.5168,0.71965,0,0,450.3298,0.35333
