filename,trial number,condition,target,face up,target up,analysis perioid len,last time in center aoi,first time in side aoi,valid gaze c %,longest non-valid combined,% inside center aoi bef disengagement,aoi border violation ,technical error,combination,csaccpindex,all time center
TV56_Face1.gazedata,13,neutral.bmp,4,1000.1121,2975.9648,1300.02,266.6858,283.2419,1,0,0.98726,0,0,266.6858,0.13728,0.42166
TV56_Face1.gazedata,14,neutral.bmp,5,999.864,2989.835,1483.3291,450.1331,466.7981,1,0,0.98877,0,0,450.1331,0.3531,0.36608
TV56_Face1.gazedata,15,happy.bmp,4,999.98,2968.1111,1999.9609,-1,-1,0.4876,199.0962,0.11709,0,1,-1,-1,0.38479
TV56_Face2.gazedata,0,control.bmp,5,1001.5139,2993.3459,2001.3069,-1,-1,0.58824,649.2749,0,0,1,-1,-1,0
TV56_Face2.gazedata,1,control.bmp,5,999.9109,2967.1301,1299.9028,266.6541,283.312,1,0,0.98719,0,0,266.6541,0.13724,0.63588
TV56_Face2.gazedata,2,happy.bmp,4,991.551,2967.1011,1341.78,316.8921,333.5671,0.79012,233.2012,0.69923,0,1,-1,-1,0.75595
TV56_Face2.gazedata,3,fearful.bmp,4,999.9302,2983.3721,1983.386,-1,-1,1,0,1,0,0,1000,1,0.90415
TV56_Face2.gazedata,4,fearful.bmp,4,1000.416,2986.3411,1367.032,333.2791,349.946,1,0,0.98781,0,0,333.2791,0.21562,0.74998
TV56_Face2.gazedata,5,control.bmp,4,1000.0188,2975.679,1400.033,366.731,383.3459,1,0,0.98813,0,0,366.731,0.25498,0.43002
TV56_Face2.gazedata,6,fearful.bmp,5,1001.865,2983.2991,1463.512,428.3081,444.981,0.11702,1208.1909,0.98861,0,1,-1,-1,0.89589
TV56_Face2.gazedata,7,control.bmp,4,983.821,2953.113,1970.7371,-1,-1,0.91525,150.21,0.70212,0,0,1000,1,0.85215
TV56_Face2.gazedata,8,happy.bmp,5,999.9768,2980.365,1999.9368,-1,-1,0,1999.9368,0,0,1,-1,-1,0
TV56_Face2.gazedata,9,neutral.bmp,5,992.6731,2969.054,1977.3691,-1,-1,0.19167,1269.3191,0.19405,0,1,-1,-1,0.59942
TV56_Face2.gazedata,10,fearful.bmp,5,990.6179,2966.5481,1990.5779,-1,-1,0,1990.5779,0,0,1,-1,-1,0
TV56_Face2.gazedata,11,neutral.bmp,4,1000.0571,2963.2151,1300.0771,266.7122,283.3501,1,0,0.9872,0,0,266.7122,0.13731,0.32248
TV56_Face2.gazedata,12,neutral.bmp,5,1001.575,2973.531,1996.8149,-1,-1,0.51667,821.885,1,0,1,-1,-1,0.83824
TV56_Face2.gazedata,13,happy.bmp,4,999.8501,2983.0552,1383.322,350.145,366.8091,1,0,0.98795,0,0,350.145,0.23546,0.92096
TV56_Face2.gazedata,14,neutral.bmp,4,1000.313,2964.939,1300.293,266.7109,283.387,1,0,0.98718,0,0,266.7109,0.13731,0.59864
TV56_Face2.gazedata,15,happy.bmp,5,995.8772,2966.71,1979.251,-1,-1,0.90756,107.0662,1,0,0,1000,1,1
TV57_Face1.gazedata,0,control.bmp,4,1006.4299,2966.511,1406.395,366.5969,383.2981,0.70588,338.7668,0.98812,0,1,-1,-1,0.74937
TV57_Face1.gazedata,1,fearful.bmp,4,999.95,2966.7371,1450.002,416.7161,433.3811,1,0,0.98851,0,0,416.7161,0.31378,0.87025
TV57_Face1.gazedata,2,fearful.bmp,5,999.9971,2955.5452,1266.74,233.3801,250.043,1,0,0.98685,0,0,233.3801,0.098094,0.74269
TV57_Face1.gazedata,3,neutral.bmp,5,1010.9131,2983.9819,1277.6062,233.3599,250.0281,0.55263,300.0588,0.98695,0,1,-1,-1,0.68823
TV57_Face1.gazedata,4,neutral.bmp,4,985.855,2952.667,1307.0862,269.6479,287.8992,0.5641,453.822,0.98604,1,1,-1,-1,0.5091
TV57_Face1.gazedata,5,happy.bmp,5,1001.4729,2983.4001,2001.439,-1,-1,0.84426,216.604,1,0,1,-1,-1,1
TV57_Face1.gazedata,6,happy.bmp,4,999.8601,2966.2791,1399.999,366.8489,383.4739,1,0,0.98812,0,0,366.8489,0.25512,0.83275
TV57_Face1.gazedata,7,fearful.bmp,5,1000.1169,2974.085,1999.9109,-1,-1,1,0,1,0,0,1000,1,0.75527
TV57_Face1.gazedata,8,happy.bmp,5,999.9229,2987.7212,1999.8918,-1,-1,1,0,1,0,0,1000,1,0.71252
TV57_Face1.gazedata,9,control.bmp,5,999.9871,2975.27,1383.363,350.063,366.717,1,0,0.98796,0,0,350.063,0.23537,0.58035
TV57_Face1.gazedata,10,control.bmp,5,1002.012,2992.751,1285.344,249.9871,266.655,0.6962,216.658,0.98703,0,1,-1,-1,0.60084
TV57_Face1.gazedata,11,fearful.bmp,4,999.915,2979.064,1983.323,-1,-1,1,0,1,0,0,1000,1,0.54225
TV57_Face1.gazedata,12,neutral.bmp,5,999.844,2979.853,1999.824,-1,-1,1,0,0.99166,0,0,1000,1,0.75593
TV57_Face1.gazedata,13,neutral.bmp,4,1000.0859,2971.9219,1266.752,233.314,249.9539,1,0,0.98686,0,0,233.314,0.098016,0.6071
TV57_Face1.gazedata,14,control.bmp,4,1000.1799,2973.3811,1266.791,233.2742,249.9431,1,0,0.98684,0,0,233.2742,0.09797,0.3133
TV57_Face1.gazedata,15,happy.bmp,4,1000.0959,2966.6331,1300.165,266.7241,283.3931,1,0,0.98718,0,0,266.7241,0.13732,0.83274
TV57_Face2.gazedata,0,neutral.bmp,4,1000.095,2984.3579,1300.106,266.6699,283.3489,1,0,0.98717,0,0,266.6699,0.13726,0.76234
TV57_Face2.gazedata,1,happy.bmp,5,1000.021,2966.0171,1383.3711,350.019,366.6831,1,0,0.98795,0,0,350.019,0.23532,0.75328
TV57_Face2.gazedata,2,happy.bmp,4,1006.4541,2991.175,1356.4521,316.6809,333.332,0.69136,348.0452,0.98772,0,1,-1,-1,0.7946
TV57_Face2.gazedata,3,fearful.bmp,4,1000.009,2950.6892,1999.97,-1,-1,0.94167,16.6721,0.81668,0,0,1000,1,0.72951
TV57_Face2.gazedata,4,control.bmp,4,1011.916,2956.5681,1261.9451,216.6941,233.363,0.89474,53.2341,0.98679,0,0,216.6941,0.078464,0.68373
TV57_Face2.gazedata,5,control.bmp,5,999.9131,2999.2629,1266.541,233.293,249.9629,1,0,0.98684,0,0,233.293,0.097992,0.43959
TV57_Face2.gazedata,6,neutral.bmp,5,1000.0349,2982.739,1996.5969,-1,-1,0.55,863.2419,0.96661,0,1,-1,-1,0.98333
TV57_Face2.gazedata,7,fearful.bmp,4,1000.124,2982.1628,1283.3621,249.897,266.562,1,0,0.98701,0,0,249.897,0.11753,0.45418
TV57_Face2.gazedata,8,neutral.bmp,4,1000.0391,2990.5439,1283.2539,249.8821,266.542,1,0,0.98702,0,0,249.8821,0.11751,0.31608
TV57_Face2.gazedata,9,neutral.bmp,5,1000.0078,2973.4751,1299.9509,266.6179,283.2791,0.89873,16.719,0.65384,0,1,-1,-1,0.30492
TV57_Face2.gazedata,10,control.bmp,4,1000.0081,2963.6211,1266.7048,233.355,250.0229,1,0,0.98684,0,0,233.355,0.098065,0.46485
TV57_Face2.gazedata,11,fearful.bmp,5,993.686,2980.0398,1990.4351,-1,-1,0.47059,340.5259,0,0,1,-1,-1,0
TV57_Face2.gazedata,12,happy.bmp,4,1000.0708,2984.2749,1983.5259,-1,-1,0.96667,66.6851,0.93278,0,0,1000,1,0.48421
TV57_Face2.gazedata,13,happy.bmp,5,1000.0369,2973.5759,1983.043,-1,-1,0.83333,333.2859,0.82353,0,1,-1,-1,0.40929
TV57_Face2.gazedata,14,fearful.bmp,5,1000.0542,2992.0479,2016.563,983.1838,999.8418,1,0,0.99174,0,0,983.1838,0.98022,0.49888
TV57_Face2.gazedata,15,control.bmp,5,1000.019,2948.1411,1483.27,449.9202,466.585,1,0,0.98876,0,0,449.9202,0.35285,0.74404
TV58_Face1.gazedata,0,neutral.bmp,5,1000.064,2966.6709,1766.615,733.2229,749.8879,1,0,0.99057,0,0,733.2229,0.68614,0.59412
TV58_Face1.gazedata,1,control.bmp,5,1000.092,2982.771,1366.9111,333.48,350.1541,1,0,0.9878,0,0,333.48,0.21586,0.75432
TV58_Face1.gazedata,2,happy.bmp,4,1000.0042,2983.364,1983.4189,-1,-1,1,0,1,0,0,1000,1,0.89591
TV58_Face1.gazedata,3,happy.bmp,4,999.8521,2983.543,1516.4089,483.23,499.895,1,0,0.98901,0,0,483.23,0.39204,0.88331
TV58_Face1.gazedata,4,fearful.bmp,4,1000.2649,2962.467,1416.9661,383.3662,400.0332,1,0,0.98824,0,0,383.3662,0.27455,0.55296
TV58_Face1.gazedata,5,control.bmp,5,1000.019,2967.1021,1416.7761,383.4241,400.0901,1,0,0.98824,0,0,383.4241,0.27462,0.60665
TV58_Face1.gazedata,6,neutral.bmp,5,1000.0242,2966.6479,1999.9841,-1,-1,1,0,1,0,0,1000,1,1
TV58_Face1.gazedata,7,fearful.bmp,5,983.2932,2983.5051,1983.2651,-1,-1,1,0,1,0,0,1000,1,0.72085
TV58_Face1.gazedata,8,fearful.bmp,4,999.8291,2966.269,1316.6062,283.2791,300.1101,1,0,0.98722,0,0,283.2791,0.1568,0.75737
TV58_Face1.gazedata,9,neutral.bmp,4,1000.062,2983.459,1500.0349,466.6719,483.3269,1,0,0.9889,0,0,466.6719,0.37256,0.54169
TV58_Face1.gazedata,10,fearful.bmp,5,1000.0139,2983.873,1983.396,-1,-1,1,0,1,0,0,1000,1,0.73324
TV58_Face1.gazedata,11,control.bmp,4,1002.761,2982.7822,1302.7429,266.6301,283.301,1,0,0.9872,0,0,266.6301,0.13721,0.70035
TV58_Face1.gazedata,12,happy.bmp,5,999.9038,2966.6011,1999.8528,-1,-1,1,0,1,0,0,1000,1,1
TV58_Face1.gazedata,13,control.bmp,4,1000.26,2969.24,1333.623,300.04,316.7031,1,0,0.98751,0,0,300.04,0.17652,0.33038
TV58_Face1.gazedata,14,happy.bmp,5,1000.269,2961.5679,1450.1182,416.6069,433.272,1,0,0.98851,0,0,416.6069,0.31366,0.56172
TV58_Face1.gazedata,15,neutral.bmp,4,1000.144,2949.47,1533.467,499.9761,516.657,1,0,0.98912,0,0,499.9761,0.41174,0.88249
TV58_Face2.gazedata,0,neutral.bmp,4,1000.061,2983.2241,1633.4761,600.0801,616.7471,1,0,0.9898,0,0,600.0801,0.52951,0.8917
TV58_Face2.gazedata,1,control.bmp,4,999.949,2966.532,1299.8999,266.6069,283.2878,1,0,0.98717,0,0,266.6069,0.13718,0.68619
TV58_Face2.gazedata,2,neutral.bmp,5,983.5359,2967.0708,1550.1011,533.2759,549.896,1,0,0.98928,0,0,533.2759,0.45091,0.81501
TV58_Face2.gazedata,3,happy.bmp,5,999.9961,2966.5872,1983.4741,-1,-1,1,0,1,0,0,1000,1,1
TV58_Face2.gazedata,4,neutral.bmp,5,1000.2041,2983.22,2000.1411,-1,-1,1,0,1,0,0,1000,1,1
TV58_Face2.gazedata,5,control.bmp,4,1000.199,2982.812,1283.4639,249.98,266.647,1,0,0.98701,0,0,249.98,0.11762,0.55841
TV58_Face2.gazedata,6,fearful.bmp,5,999.988,2983.3892,1999.9761,-1,-1,1,0,1,0,0,1000,1,0.95834
TV58_Face2.gazedata,7,fearful.bmp,5,1000.145,2983.3909,1999.6509,-1,-1,0.87603,249.4829,0.85859,0,1,-1,-1,0.4292
TV58_Face2.gazedata,8,fearful.bmp,4,998.1851,2954.3071,1515.0591,483.469,500.1482,0.57143,608.5369,0.98899,0,1,-1,-1,0.85692
TV58_Face2.gazedata,9,control.bmp,5,1005.0581,2982.4722,2001.094,-1,-1,0.078261,828.99,1,0,1,-1,-1,1
TV58_Face2.gazedata,10,happy.bmp,5,999.97,2985.5562,1649.8411,616.542,633.2051,1,0,0.9899,0,0,616.542,0.54887,0.62465
TV58_Face2.gazedata,11,fearful.bmp,4,1008.019,2982.4331,1574.71,533.356,550.0229,1,0,0.98942,0,0,533.356,0.45101,0.47324
TV58_Face2.gazedata,12,control.bmp,5,1002.5151,2981.6011,1992.9102,-1,-1,0.026087,1959.5361,1,0,1,-1,-1,1
TV58_Face2.gazedata,13,neutral.bmp,4,1000.4001,2991.7681,1992.2822,-1,-1,0.38333,1242.2451,1,0,1,-1,-1,1
TV58_Face2.gazedata,14,happy.bmp,4,1000.2649,2969.5142,1984.135,-1,-1,0.81667,350.6191,0.8065,0,1,-1,-1,0.41033
TV58_Face2.gazedata,15,happy.bmp,4,1000.165,2966.564,2000.0239,-1,-1,1,0,1,0,0,1000,1,0.96652
TV05_Face1.gazedata,0,neutral.bmp,4,996.968,2983.2878,1996.905,-1,-1,0.99167,0,1,0,0,1000,1,1
TV05_Face1.gazedata,1,control.bmp,5,1000.301,2966.52,1999.936,-1,-1,1,0,1,0,0,1000,1,0.8243
TV05_Face1.gazedata,2,neutral.bmp,4,1000.1372,2963.9189,1349.968,316.4919,333.1509,1,0,0.98766,0,0,316.4919,0.19587,0.33494
TV05_Face1.gazedata,3,control.bmp,5,1009.7751,2985.0681,1409.9641,366.8691,383.5281,0.72619,397.8779,0.98818,0,1,-1,-1,0.50522
TV05_Face1.gazedata,4,happy.bmp,5,999.5291,2960.822,1984.0481,-1,-1,0.033613,1900.7051,0.9832,0,1,-1,-1,0.99162
TV05_Face1.gazedata,5,happy.bmp,5,990.561,2992.7559,1981.1489,-1,-1,0.38739,219.0771,1,0,1,-1,-1,1
TV05_Face1.gazedata,6,fearful.bmp,4,1000.1699,2983.1938,1983.4749,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face1.gazedata,7,happy.bmp,4,999.8931,2972.229,1988.7041,-1,-1,0.625,687.8811,1,0,1,-1,-1,1
TV05_Face1.gazedata,8,fearful.bmp,4,1000.2351,2983.4082,2000.228,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face1.gazedata,9,fearful.bmp,5,999.938,2966.2549,1983.429,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face1.gazedata,10,neutral.bmp,5,999.7729,2966.8411,1983.2429,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face1.gazedata,11,control.bmp,4,1000.2,2979.4199,1333.4438,299.856,316.564,1,0,0.98747,0,0,299.856,0.1763,0.4963
TV05_Face1.gazedata,12,fearful.bmp,5,986.5911,2982.5381,1971.6531,-1,-1,0.38053,213.1111,1,0,1,-1,-1,1
TV05_Face1.gazedata,13,happy.bmp,4,1000.229,2973.21,1999.9019,-1,-1,0.43802,181.9031,1,0,0,1000,1,1
TV05_Face1.gazedata,14,neutral.bmp,5,1004.571,2983.637,2004.2439,-1,-1,0.74167,205.624,1,0,1,-1,-1,1
TV05_Face1.gazedata,15,control.bmp,4,999.8911,2945.8652,1383.396,350.1191,366.7881,1,0,0.98795,0,0,350.1191,0.23543,0.60712
TV05_Face2.gazedata,0,fearful.bmp,4,999.9109,2966.6199,1999.8909,-1,-1,0.95868,16.6821,1,0,0,1000,1,1
TV05_Face2.gazedata,1,neutral.bmp,4,999.9331,2966.7781,1983.2971,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face2.gazedata,2,fearful.bmp,4,999.7568,2966.853,1983.145,-1,-1,0.91667,49.9751,1,0,0,1000,1,1
TV05_Face2.gazedata,3,control.bmp,5,999.7161,2983.5959,1316.6011,283.5552,300.2231,1,0,0.98734,0,0,283.5552,0.15712,0.82915
TV05_Face2.gazedata,4,control.bmp,5,988.491,2988.511,1985.491,-1,-1,0,1985.491,0,0,1,-1,-1,0
TV05_Face2.gazedata,5,fearful.bmp,5,995.4819,2995.3008,1991.594,-1,-1,0.20168,961.637,0.2117,0,1,-1,-1,0.60831
TV05_Face2.gazedata,6,neutral.bmp,5,1000.106,2966.614,2000.05,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face2.gazedata,7,happy.bmp,5,1000.001,2983.7781,1983.4558,-1,-1,0.99167,16.679,1,0,0,1000,1,1
TV05_Face2.gazedata,8,happy.bmp,4,1006.7151,2988.2869,1990.636,-1,-1,0.91667,83.8301,0.94139,0,0,1000,1,0.97092
TV05_Face2.gazedata,9,happy.bmp,4,999.825,2966.7791,1983.1631,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face2.gazedata,10,fearful.bmp,5,999.9749,2983.2571,1999.8369,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face2.gazedata,11,neutral.bmp,5,995.824,2991.0879,1986.011,-1,-1,0.62185,453.8359,1,0,1,-1,-1,1
TV05_Face2.gazedata,12,control.bmp,4,1006.6182,2988.9661,2004.8372,-1,-1,0,2004.8372,0,0,1,-1,-1,0
TV05_Face2.gazedata,13,control.bmp,4,999.9512,2987.2031,1985.9331,-1,-1,0.70833,485.9961,0.62101,0,1,-1,-1,0.34569
TV05_Face2.gazedata,14,neutral.bmp,4,999.9958,2983.3,1999.99,-1,-1,1,0,1,0,0,1000,1,1
TV05_Face2.gazedata,15,happy.bmp,5,999.8511,2966.8721,1982.9351,-1,-1,0.90833,66.7051,1,0,0,1000,1,1
TV61_Face1.gazedata,0,neutral.bmp,4,1000.053,2982.7891,1483.3291,449.9541,466.6121,1,0,0.98877,0,0,449.9541,0.35289,0.65422
TV61_Face1.gazedata,1,control.bmp,4,999.7981,2966.803,1499.9241,466.7991,483.4661,1,0,0.98889,0,0,466.7991,0.3727,0.79496
TV61_Face1.gazedata,2,happy.bmp,4,1000.0491,2966.7629,1350.2402,316.8279,333.54,1,0,0.98762,0,0,316.8279,0.19627,0.73229
TV61_Face1.gazedata,3,neutral.bmp,5,999.99,2967.062,1483.3601,450.0371,466.7012,1,0,0.98877,0,0,450.0371,0.35298,0.83255
TV61_Face1.gazedata,4,fearful.bmp,5,1000.0811,2966.6499,1616.6401,583.228,599.895,1,0,0.98969,0,0,583.228,0.50968,0.81588
TV61_Face1.gazedata,5,fearful.bmp,4,983.3352,2966.2249,1466.5952,449.9248,466.594,1,0,0.98863,0,0,449.9248,0.35285,0.73958
TV61_Face1.gazedata,6,happy.bmp,5,983.448,2983.1201,1483.3269,466.5081,483.2161,1,0,0.98874,0,0,466.5081,0.37236,0.65273
TV61_Face1.gazedata,7,neutral.bmp,4,1000.29,2966.6609,1316.7878,283.179,299.8398,1,0,0.98735,0,0,283.179,0.15668,0.60669
TV61_Face1.gazedata,8,fearful.bmp,4,983.291,2966.751,1433.394,416.6741,433.4409,1,0,0.9883,0,0,416.6741,0.31373,0.78575
TV61_Face1.gazedata,9,neutral.bmp,5,983.145,2957.23,1449.7979,433.3291,449.989,1,0,0.98851,0,0,433.3291,0.33333,0.43803
TV61_Face1.gazedata,10,fearful.bmp,5,983.1838,2966.7119,1982.7419,-1,-1,0.97479,16.6709,0.48746,0,1,-1,-1,0.42678
TV61_Face1.gazedata,11,happy.bmp,4,999.9429,2960.4102,1316.7161,283.437,300.1091,1,0,0.98734,0,0,283.437,0.15698,0.32689
TV61_Face1.gazedata,12,control.bmp,4,983.3701,2966.553,1266.7141,250.012,266.6831,1,0,0.98684,0,0,250.012,0.11766,0.70588
TV61_Face1.gazedata,13,control.bmp,5,983.353,2961.146,1483.9009,466.676,483.8818,1,0,0.98841,0,0,466.676,0.37256,0.59803
TV61_Face1.gazedata,14,happy.bmp,5,1000.0149,2966.6191,1983.4341,-1,-1,1,0,1,0,0,1000,1,1
TV61_Face1.gazedata,15,control.bmp,5,1000.0691,2950.5159,1450.1101,416.7119,433.377,1,0,0.98851,0,0,416.7119,0.31378,0.77303
TV61_Face2.gazedata,0,happy.bmp,5,1000.0688,2966.613,1433.4568,399.998,416.719,1,0,0.98834,0,0,399.998,0.29412,0.90798
TV61_Face2.gazedata,1,fearful.bmp,4,983.189,2966.25,1416.6418,400.1602,416.7891,1,0,0.98826,0,0,400.1602,0.29431,0.66816
TV61_Face2.gazedata,2,neutral.bmp,5,983.0969,2966.9219,1966.605,-1,-1,1,0,1,0,0,1000,1,0.81932
TV61_Face2.gazedata,3,control.bmp,4,983.342,2966.7219,1400.0701,383.3879,400.0591,1,0,0.98809,0,0,383.3879,0.27457,0.75211
TV61_Face2.gazedata,4,happy.bmp,4,983.196,2966.7449,1966.7122,-1,-1,1,0,1,0,0,1000,1,0.87815
TV61_Face2.gazedata,5,neutral.bmp,5,983.314,2966.3169,1966.6528,-1,-1,0.9916,16.6602,0.74574,0,0,1000,1,0.53351
TV61_Face2.gazedata,6,fearful.bmp,5,983.3398,2958.261,1550.554,533.3489,550.562,1,0,0.9889,0,0,533.3489,0.451,0.41535
TV61_Face2.gazedata,7,neutral.bmp,4,978.9971,2958.3918,1445.6072,433.2729,449.9451,1,0,0.98847,0,0,433.2729,0.33326,0.37403
TV61_Face2.gazedata,8,control.bmp,5,969.8879,2974.707,1253.3472,249.9299,266.7981,0.96053,16.4109,0.98654,0,0,249.9299,0.11756,0.31214
TV61_Face2.gazedata,9,fearful.bmp,5,983.333,2966.7319,1966.7561,-1,-1,1,0,1,0,0,1000,1,1
TV61_Face2.gazedata,10,happy.bmp,5,983.073,2966.8091,1966.6008,-1,-1,1,0,1,0,0,1000,1,0.60083
TV61_Face2.gazedata,11,control.bmp,5,983.3591,2964.9102,1974.833,-1,-1,0.50847,669.7651,1,0,1,-1,-1,1
TV61_Face2.gazedata,12,fearful.bmp,4,996.5889,2966.4619,1821.2109,790.252,807.958,0.27027,682.219,0.99028,1,1,-1,-1,0.71141
TV61_Face2.gazedata,13,happy.bmp,4,975.2061,2968.8271,1964.2778,-1,-1,0.045455,810.4409,0.1752,0,1,-1,-1,0.1956
TV61_Face2.gazedata,14,neutral.bmp,4,989.262,2975.0801,1978.6858,954.2729,971.8479,0.11607,739.2449,0.9452,1,1,-1,-1,0.78563
TV61_Face2.gazedata,15,control.bmp,4,999.7729,2946.448,1999.1738,-1,-1,0.61207,410.9639,0.65098,0,1,-1,-1,0.47784
TV07_Face1.gazedata,0,neutral.bmp,4,999.762,2999.9968,1533.2349,500.1428,516.8069,1,0,0.98913,0,0,500.1428,0.41193,0.58917
TV07_Face1.gazedata,1,control.bmp,5,1000.1221,2967.262,1300.1289,266.6721,283.3369,1,0,0.98718,0,0,266.6721,0.13726,0.55226
TV07_Face1.gazedata,2,happy.bmp,4,999.9819,2982.885,1983.3398,-1,-1,1,0,1,0,0,1000,1,0.79994
TV07_Face1.gazedata,3,fearful.bmp,4,999.917,2966.7559,1566.6899,533.4048,550.0688,1,0,0.98936,0,0,533.4048,0.45106,0.84935
TV07_Face1.gazedata,4,happy.bmp,5,1000.135,2967.1631,1366.8149,333.3411,350.0061,1,0,0.98781,0,0,333.3411,0.2157,0.46022
TV07_Face1.gazedata,5,neutral.bmp,5,999.9631,2983.374,1449.9961,416.6851,433.3591,1,0,0.9885,0,0,416.6851,0.31375,0.47083
TV07_Face1.gazedata,6,control.bmp,5,1000.0029,2966.623,1399.9189,366.5791,383.2441,1,0,0.9881,0,0,366.5791,0.2548,0.56902
TV07_Face1.gazedata,7,control.bmp,4,1000.073,2966.0239,1566.7439,533.3398,550.0078,1,0,0.98936,0,0,533.3398,0.45099,0.88301
TV07_Face1.gazedata,8,fearful.bmp,4,999.9819,2967.248,1449.9929,416.6831,433.344,1,0,0.98851,0,0,416.6831,0.31374,0.62339
TV07_Face1.gazedata,9,happy.bmp,4,1000.0559,2984.5349,1983.4041,-1,-1,1,0,1,0,0,1000,1,0.93766
TV07_Face1.gazedata,10,fearful.bmp,5,1001.0291,2961.804,1301.364,266.082,283.668,0.5443,99.061,0.98649,1,1,-1,-1,0.54901
TV07_Face1.gazedata,11,neutral.bmp,5,999.886,2976.3579,1299.896,266.6938,283.343,1,0,0.98719,0,0,266.6938,0.13729,0.32138
TV07_Face1.gazedata,12,happy.bmp,5,1000.0601,2983.4722,1266.7639,233.3821,250.051,1,0,0.98684,0,0,233.3821,0.098097,0.31251
TV07_Face1.gazedata,13,neutral.bmp,4,1000.1389,2989.342,1300.0369,266.5679,283.2339,1,0,0.98718,0,0,266.5679,0.13714,0.33283
TV07_Face1.gazedata,14,fearful.bmp,5,1000.04,2970.3318,1733.3311,699.9658,716.6318,1,0,0.99038,0,0,699.9658,0.64702,0.56851
TV07_Face1.gazedata,15,control.bmp,4,1000.0029,2949.1812,1516.6179,483.283,499.949,1,0,0.98901,0,0,483.283,0.3921,0.6221
TV07_Face2.gazedata,0,fearful.bmp,5,1000.1799,2967.1912,1533.498,500.0061,516.6611,0.93548,17.0339,0.61947,0,1,-1,-1,0.74046
TV07_Face2.gazedata,1,fearful.bmp,4,999.8381,2984.238,1988.1021,-1,-1,0.66667,603.979,1,0,1,-1,-1,0.74753
TV07_Face2.gazedata,2,control.bmp,5,983.2729,2967.636,1316.5078,299.9421,316.5759,1,0,0.98737,0,0,299.9421,0.1764,0.74796
TV07_Face2.gazedata,3,happy.bmp,5,1000.1211,2967.4111,1533.2539,499.8162,516.467,0.96774,33.3489,0.98914,0,0,499.8162,0.41155,0.74489
TV07_Face2.gazedata,4,fearful.bmp,5,1000.072,2966.168,1700.1401,666.7341,683.4021,0.98058,16.6699,0.9902,0,0,666.7341,0.60792,0.73231
TV07_Face2.gazedata,5,happy.bmp,4,1002.1282,2987.9819,1457.1912,421.5598,438.24,0.17045,571.7979,0.98855,0,1,-1,-1,0.70887
TV07_Face2.gazedata,6,control.bmp,4,999.9241,2979.2471,1999.8381,-1,-1,1,0,1,0,0,1000,1,0.57971
TV07_Face2.gazedata,7,happy.bmp,5,999.9399,2983.0339,1768.5278,734.479,751.9419,0.71028,349.4189,0.99013,1,1,-1,-1,0.80687
TV07_Face2.gazedata,8,happy.bmp,4,999.968,2977.7239,1999.333,-1,-1,0.47107,1066.021,0.45848,0,1,-1,-1,0.38411
TV07_Face2.gazedata,9,neutral.bmp,4,999.96,2968.6689,1989.301,-1,-1,0,1989.301,0,0,1,-1,-1,0
TV07_Face2.gazedata,10,neutral.bmp,5,1000.189,2965.1909,1994.5339,-1,-1,0.44167,518.991,0.67812,0,1,-1,-1,0.33966
TV07_Face2.gazedata,11,neutral.bmp,4,999.9341,2982.9141,1950.2241,916.9839,933.605,1,0,0.99148,0,0,916.9839,0.90233,0.65853
TV07_Face2.gazedata,12,control.bmp,4,1000.0051,2967.1431,1416.4871,383.145,399.813,0.98837,16.657,0.98823,1,1,-1,-1,0.70705
TV07_Face2.gazedata,13,fearful.bmp,4,999.989,2966.405,1466.564,433.248,449.9141,1,0,0.98864,0,0,433.248,0.33323,0.77826
TV07_Face2.gazedata,14,neutral.bmp,5,999.9651,2952.613,1266.6301,233.3459,250.0081,1,0,0.98685,0,0,233.3459,0.098054,0.63413
TV07_Face2.gazedata,15,control.bmp,5,1001.3608,2916.7329,1401.189,366.499,383.167,0.92941,33.3291,0.9881,0,0,366.499,0.2547,0.59727
TV08_Face1.gazedata,0,neutral.bmp,5,1000.0891,2968.3911,1350.0491,299.9851,316.644,1,0,0.98766,0,0,299.9851,0.17645,0.4928
TV08_Face1.gazedata,1,control.bmp,5,999.717,2996.5029,1985.5352,-1,-1,0.0087719,1207.4751,0,0,1,-1,-1,0
TV08_Face1.gazedata,2,fearful.bmp,4,996.9629,2982.6821,1530.2278,499.9451,516.6079,0.71277,346.0029,0.98911,0,1,-1,-1,0.82913
TV08_Face1.gazedata,3,fearful.bmp,4,1000.2021,2954.959,2000.1489,-1,-1,0.96694,49.9839,0.95001,0,0,1000,1,0.47841
TV08_Face1.gazedata,4,happy.bmp,4,1000.0039,2956.1331,1383.408,350.072,366.729,1,0,0.98796,0,0,350.072,0.23538,0.34403
TV08_Face1.gazedata,5,happy.bmp,4,999.6111,2965.571,1995.541,-1,-1,0.5641,856.833,0.56188,0,1,-1,-1,0.28156
TV08_Face1.gazedata,6,neutral.bmp,5,1000.0449,2968.55,1999.8469,-1,-1,1,0,1,0,0,1000,1,1
