filename,trial number,condition,target,face up,target up,analysis perioid len,last time in center aoi,first time in side aoi,valid gaze c %,longest non-valid combined,% inside center aoi bef disengagement,aoi border violation ,technical error,combination,csaccpindex,all time center
TV34_Face2.gazedata,15,happy.bmp,5,983.009,2864.9709,1316.5332,283.5229,300.1951,1,0,0.98734,0,0,283.5229,0.15709,0.3349
TV38_Face1.gazedata,0,neutral.bmp,4,983.7549,2975.0549,1980.0371,-1,-1,0.57983,558.291,1,0,1,-1,-1,1
TV38_Face1.gazedata,1,control.bmp,5,983.488,2992.0059,1969.0269,-1,-1,0.81356,368.71,1,0,1,-1,-1,1
TV38_Face1.gazedata,2,fearful.bmp,5,985.3589,2983.6331,1354.876,318.449,336.2251,0.15909,646.1948,0.46862,1,1,-1,-1,0.38416
TV38_Face1.gazedata,3,happy.bmp,4,983.2378,2983.7258,1349.9668,316.7349,333.4019,1,0,0.98765,0,0,316.7349,0.19616,0.70824
TV38_Face1.gazedata,4,fearful.bmp,4,983.7241,2983.845,1969.322,-1,-1,0.45802,543.2729,1,0,1,-1,-1,1
TV38_Face1.gazedata,5,control.bmp,4,983.2949,2994.114,1970.8938,-1,-1,0.66102,587.5159,1,0,1,-1,-1,0.67115
TV38_Face1.gazedata,6,happy.bmp,5,982.7969,2984.113,1649.9329,483.3459,633.8049,0.90909,33.323,0.80857,0,0,483.3459,0.39217,0.86275
TV38_Face1.gazedata,7,happy.bmp,4,983.2629,2983.3401,1966.6509,-1,-1,1,0,1,0,0,1000,1,1
TV38_Face1.gazedata,8,neutral.bmp,4,987.978,2972.491,1977.3149,-1,-1,0.29661,874.3909,0.24586,0,1,-1,-1,0.62666
TV38_Face1.gazedata,9,control.bmp,4,983.2661,2999.6899,1516.5151,483.2529,499.9141,0.98901,16.6628,0.98901,1,1,-1,-1,0.80087
TV38_Face1.gazedata,10,neutral.bmp,5,983.531,2983.7952,1433.4919,399.9631,416.635,1,0,0.98837,0,0,399.9631,0.29407,0.90404
TV38_Face1.gazedata,11,control.bmp,5,983.345,2982.947,1549.8989,516.5581,533.218,1,0,0.98925,0,0,516.5581,0.43124,0.58754
TV38_Face1.gazedata,12,neutral.bmp,5,981.5269,2988.9441,1969.1379,-1,-1,0.042017,1121.113,0.42242,0,1,-1,-1,0.20772
TV38_Face1.gazedata,13,fearful.bmp,5,987.3979,2983.1409,1987.3369,-1,-1,0.81513,285.355,1,0,1,-1,-1,1
TV38_Face1.gazedata,14,happy.bmp,5,983.282,2990.019,1500.2891,467.0171,483.6882,1,0,0.98889,0,0,467.0171,0.37296,0.37029
TV38_Face1.gazedata,15,fearful.bmp,4,983.2551,2866.8389,1349.9851,316.738,333.408,1,0,0.98765,0,0,316.738,0.19616,0.6438
TV38_Face2.gazedata,0,control.bmp,5,999.96,2983.196,1299.876,250.0251,266.7002,1,0,0.98717,0,0,250.0251,0.11768,0.52284
TV38_Face2.gazedata,1,control.bmp,5,983.394,2983.5969,1350.0352,316.6289,333.2981,1,0,0.98765,0,0,316.6289,0.19603,0.55003
TV38_Face2.gazedata,2,fearful.bmp,4,983.2419,2962.884,1966.644,-1,-1,1,0,1,0,0,1000,1,1
TV38_Face2.gazedata,3,happy.bmp,4,992.7659,2965.677,1985.6948,-1,-1,0.35593,507.427,1,0,1,-1,-1,1
TV38_Face2.gazedata,4,fearful.bmp,5,983.3132,2968.4038,1967.3701,-1,-1,0.61017,483.4529,1,0,1,-1,-1,1
TV38_Face2.gazedata,5,happy.bmp,5,983.175,2983.7568,1983.0701,-1,-1,1,0,1,0,0,1000,1,1
TV38_Face2.gazedata,6,control.bmp,4,980.7051,2982.2239,1314.0762,283.373,300.0391,0.55,528.3691,0.98732,0,1,-1,-1,0.32466
TV38_Face2.gazedata,7,happy.bmp,5,983.3611,2984.582,1968.0261,-1,-1,0.60169,784.6521,1,0,1,-1,-1,1
TV38_Face2.gazedata,8,happy.bmp,4,983.366,2985.4089,1982.647,-1,-1,0.94958,82.854,1,0,0,1000,1,1
TV38_Face2.gazedata,9,fearful.bmp,4,988.7429,2999.8801,1988.7029,-1,-1,0.11667,1522.103,0,0,1,-1,-1,0
TV38_Face2.gazedata,10,neutral.bmp,4,983.438,2986.718,1983.3621,-1,-1,1,0,1,0,0,1000,1,1
TV38_Face2.gazedata,11,neutral.bmp,5,983.196,2985.0459,1968.323,-1,-1,0.64407,684.9729,1,0,1,-1,-1,1
TV38_Face2.gazedata,12,neutral.bmp,5,983.1191,2991.469,1974.657,-1,-1,0.64706,658.053,1,0,1,-1,-1,1
TV38_Face2.gazedata,13,neutral.bmp,4,983.176,2982.9871,1366.563,333.3818,350.0579,0.9878,16.675,0.9878,0,0,333.3818,0.21574,0.83762
TV38_Face2.gazedata,14,control.bmp,4,983.5369,2982.9839,1366.927,333.2939,350.011,1,0,0.98777,0,0,333.2939,0.21564,0.70004
TV38_Face2.gazedata,15,fearful.bmp,5,985.0491,2949.7781,1984.8169,-1,-1,0.91597,116.6741,0.81506,0,0,1000,1,0.9075
TV40_Face1.gazedata,0,happy.bmp,5,983.3169,2967.3699,1699.9241,665.783,683.2791,0.81373,315.8049,0.98971,1,1,-1,-1,0.80715
TV40_Face1.gazedata,1,control.bmp,5,982.1912,2966.696,1283.6401,250.0251,266.6912,0.68831,331.7839,0.98702,0,1,-1,-1,0.42684
TV40_Face1.gazedata,2,happy.bmp,4,983.3589,2965.7908,1516.6389,483.2358,499.9448,1,0,0.98898,0,0,483.2358,0.39204,0.76161
TV40_Face1.gazedata,3,fearful.bmp,4,983.2009,2966.6951,1599.7471,566.551,583.2141,1,0,0.98958,0,0,566.551,0.49006,0.87865
TV40_Face1.gazedata,4,happy.bmp,5,983.6921,2983.665,1416.8201,383.125,399.7871,1,0,0.98824,0,0,383.125,0.27426,0.68324
TV40_Face1.gazedata,5,happy.bmp,4,983.303,2966.1072,1500.0242,466.7202,483.3862,1,0,0.98889,0,0,466.7202,0.37261,0.52728
TV40_Face1.gazedata,6,fearful.bmp,5,983.354,2967.084,1516.6799,483.3359,499.9939,1,0,0.98902,0,0,483.3359,0.39216,0.38969
TV40_Face1.gazedata,7,control.bmp,4,999.9739,2966.0212,1383.2119,333.2522,349.9141,1,0,0.98795,0,0,333.2522,0.21559,0.3417
TV40_Face1.gazedata,8,fearful.bmp,5,983.292,2967.301,1299.978,266.637,283.29,1,0,0.98719,0,0,266.637,0.13722,0.32212
TV40_Face1.gazedata,9,neutral.bmp,4,983.1929,2966.1909,1716.689,683.519,700.178,1,0,0.9903,0,0,683.519,0.62767,0.42685
TV40_Face1.gazedata,10,control.bmp,4,983.5249,2966.5591,1483.4309,449.896,466.5691,1,0,0.73034,0,0,449.896,0.35282,0.27198
TV40_Face1.gazedata,11,control.bmp,5,983.366,2952.5801,1349.9939,316.584,333.251,1,0,0.98765,0,0,316.584,0.19598,0.33591
TV40_Face1.gazedata,12,neutral.bmp,5,972.501,2967.3152,1505.9519,483.4612,500.1211,0.82222,100.0061,0.98894,0,0,483.4612,0.39231,0.37484
TV40_Face1.gazedata,13,fearful.bmp,4,983.3691,2969.9849,1550.0142,516.6428,533.311,1,0,0.98925,0,0,516.6428,0.43134,0.38462
TV40_Face1.gazedata,14,neutral.bmp,4,983.4709,2966.1399,1383.3308,349.8589,366.5269,1,0,0.98795,0,0,349.8589,0.23513,0.34313
TV40_Face1.gazedata,15,neutral.bmp,5,971.377,2916.55,1971.3369,-1,-1,0,1971.3369,0,0,1,-1,-1,0
TV40_Face2.gazedata,0,happy.bmp,4,983.239,2984.0081,1983.01,-1,-1,0,1983.01,0,0,1,-1,-1,0
TV40_Face2.gazedata,1,neutral.bmp,4,982.3311,2983.2139,1968.927,-1,-1,0,1968.927,0,0,1,-1,-1,0
TV40_Face2.gazedata,2,control.bmp,5,984.291,2973.749,1486.7681,451.929,469.177,0.51136,485.229,0.9884,0,1,-1,-1,0.36818
TV40_Face2.gazedata,3,control.bmp,4,983.063,2965.8591,1333.1812,300.1179,316.7881,1,0,0.85008,0,0,300.1179,0.17661,0.46043
TV40_Face2.gazedata,4,happy.bmp,4,983.3672,2970.012,1967.9092,-1,-1,0.53846,898.783,0,0,1,-1,-1,0.31405
TV40_Face2.gazedata,5,fearful.bmp,5,982.8882,2966.0251,1846.927,796.1641,814.002,0.73394,496.1631,0.6206,1,1,-1,-1,0.28663
TV40_Face2.gazedata,6,control.bmp,4,988.385,2965.9939,1288.4209,250.0359,266.7048,0.42857,653.5601,0.98706,0,1,-1,-1,0.31892
TV40_Face2.gazedata,7,fearful.bmp,5,983.1929,3000.8718,1516.6509,483.4558,500.1299,1,0,0.79123,0,0,483.4558,0.3923,0.48129
TV40_Face2.gazedata,8,control.bmp,5,983.3682,2966.9172,1300.053,266.6902,283.343,1,0,0.78195,0,0,266.6902,0.13728,0.33889
TV40_Face2.gazedata,9,happy.bmp,5,983.4338,2966.5142,1533.4299,500.0261,516.6951,1,0,0.82603,0,0,500.0261,0.4118,0.318
TV40_Face2.gazedata,10,fearful.bmp,4,983.209,2966.0859,1399.8679,366.658,383.3289,1,0,0.82143,0,0,366.658,0.25489,0.28873
TV40_Face2.gazedata,11,fearful.bmp,4,983.3069,2965.8979,1433.2349,399.9299,416.5969,0.98837,0,0.3604,0,1,-1,-1,0.30124
TV40_Face2.gazedata,12,neutral.bmp,5,983.271,2970.207,1800.197,766.915,783.5911,1,0,0.8518,0,0,766.915,0.72578,0.38462
TV40_Face2.gazedata,13,happy.bmp,5,986.0588,2978.0291,1432.2949,393.6321,410.3359,0.37805,860.759,0.98834,1,1,-1,-1,0.51222
TV40_Face2.gazedata,14,neutral.bmp,4,999.906,2965.623,1266.5669,216.5342,233.207,1,0,0.98684,0,0,216.5342,0.078276,0.31255
TV40_Face2.gazedata,15,neutral.bmp,5,983.231,2950.062,1333.165,299.937,316.613,1,0,0.98749,0,0,299.937,0.1764,0.33189
TV43_Face1.gazedata,0,fearful.bmp,4,983.249,3000.0081,1966.5281,-1,-1,1,0,1,0,0,1000,1,0.75517
TV43_Face1.gazedata,1,happy.bmp,4,983.2271,2984.072,1299.874,266.6609,283.3198,1,0,0.98718,0,0,266.6609,0.13725,0.79585
TV43_Face1.gazedata,2,happy.bmp,5,983.3689,2954.6492,1366.6321,333.259,349.9321,1,0,0.9878,0,0,333.259,0.2156,0.6379
TV43_Face1.gazedata,3,fearful.bmp,5,983.5361,2983.502,1350.084,316.551,333.2129,1,0,0.98766,0,0,316.551,0.19594,0.87082
TV43_Face1.gazedata,4,control.bmp,4,983.281,2982.407,1349.9102,316.6331,333.2981,1,0,0.98765,0,0,316.6331,0.19604,0.60004
TV43_Face1.gazedata,5,happy.bmp,4,983.1619,2983.3291,1383.1748,350.042,366.6689,1,0,0.98798,0,0,350.042,0.23534,0.85414
TV43_Face1.gazedata,6,neutral.bmp,4,983.2839,2977.738,1350.012,316.7122,333.3901,1,0,0.98765,0,0,316.7122,0.19613,0.3338
TV43_Face1.gazedata,7,control.bmp,5,983.4028,2986.458,1350.208,316.8049,333.4761,1,0,0.98765,0,0,316.8049,0.19624,0.55375
TV43_Face1.gazedata,8,happy.bmp,5,983.356,2983.1851,1300.051,266.7432,283.3572,1,0,0.98722,0,0,266.7432,0.13734,0.85836
TV43_Face1.gazedata,9,fearful.bmp,4,983.4248,2982.3091,1366.6909,333.219,349.8831,1,0,0.98781,0,0,333.219,0.21555,0.84186
TV43_Face1.gazedata,10,control.bmp,5,983.335,2968.5378,1300.053,266.761,283.3899,1,0,0.98721,0,0,266.761,0.13737,0.71517
TV43_Face1.gazedata,11,control.bmp,4,983.3831,2982.79,1316.717,283.333,300,1,0,0.98734,0,0,283.333,0.15686,0.53354
TV43_Face1.gazedata,12,fearful.bmp,5,983.697,2983.3032,1650.4741,616.8291,633.4531,1,0,0.89905,0,0,616.8291,0.54921,0.84171
TV43_Face1.gazedata,13,neutral.bmp,5,983.4199,2966.668,1433.407,399.9829,416.655,1,0,0.98837,0,0,399.9829,0.2941,0.887
TV43_Face1.gazedata,14,neutral.bmp,4,983.2271,2982.501,1333.3049,299.96,316.7468,1,0,0.98741,0,0,299.96,0.17642,0.87098
TV43_Face1.gazedata,15,neutral.bmp,5,983.24,2966.71,1983.199,-1,-1,1,0,1,0,0,1000,1,1
TV43_Face2.gazedata,0,happy.bmp,4,986.6431,2976.0859,1974.2881,-1,-1,0.69492,452.782,1,0,1,-1,-1,0.56936
TV43_Face2.gazedata,1,fearful.bmp,5,983.4019,2986.8301,1383.2798,349.9631,366.6279,1,0,0.98795,0,0,349.9631,0.23525,0.7743
TV43_Face2.gazedata,2,happy.bmp,4,983.2422,2982.707,1433.261,400.0242,416.688,1,0,0.98837,0,0,400.0242,0.29415,0.8876
TV43_Face2.gazedata,3,happy.bmp,5,983.2068,2984.1841,1500.1018,466.9109,483.5759,1,0,0.98889,0,0,466.9109,0.37284,0.8457
TV43_Face2.gazedata,4,control.bmp,4,983.322,2978.9399,1283.3481,250.0229,266.689,1,0,0.98701,0,0,250.0229,0.11767,0.47129
TV43_Face2.gazedata,5,neutral.bmp,5,980.4419,2984.0691,1330.501,300.042,316.7141,0.73418,228.499,0.45103,0,1,-1,-1,0.75468
TV43_Face2.gazedata,6,fearful.bmp,4,983.1648,2983.583,1966.595,-1,-1,1,0,1,0,0,1000,1,1
TV43_Face2.gazedata,7,neutral.bmp,5,983.281,2983.3931,1966.6509,-1,-1,1,0,1,0,0,1000,1,1
TV43_Face2.gazedata,8,neutral.bmp,4,1000,2955.187,1983.4761,-1,-1,1,0,1,0,0,1000,1,0.81067
TV43_Face2.gazedata,9,control.bmp,5,983.4771,2980.8042,1416.781,383.405,400.0562,1,0,0.84703,0,0,383.405,0.27459,0.55056
TV43_Face2.gazedata,10,happy.bmp,5,983.3369,2983.5161,1966.6729,-1,-1,1,0,1,0,0,1000,1,0.975
TV43_Face2.gazedata,11,control.bmp,5,973.396,2985.249,1442.0659,418.407,435.0801,0.57647,620.259,0.36086,0,1,-1,-1,0.33903
TV43_Face2.gazedata,12,fearful.bmp,5,983.428,2999.6899,1983.2158,-1,-1,1,0,1,0,0,1000,1,1
TV43_Face2.gazedata,13,neutral.bmp,4,983.2881,2979.7559,1366.6819,333.3708,350.0388,1,0,0.9878,0,0,333.3708,0.21573,0.83754
TV43_Face2.gazedata,14,control.bmp,4,983.355,2986.032,1300.125,266.7739,283.4448,1,0,0.82057,0,0,266.7739,0.13738,0.76265
TV43_Face2.gazedata,15,fearful.bmp,4,983.606,2966.499,1983.2339,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,0,neutral.bmp,4,983.3782,2983.2019,1983.271,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,1,happy.bmp,5,983.2322,2983.5671,1966.5671,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,2,fearful.bmp,4,983.3081,2983.314,1966.6731,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,3,control.bmp,4,983.1599,2987.509,1966.5588,-1,-1,1,0,1,0,0,1000,1,0.68261
TV47_Face1.gazedata,4,fearful.bmp,5,1000.1072,2983.364,1999.999,-1,-1,1,0,0.8583,0,0,1000,1,0.92945
TV47_Face1.gazedata,5,neutral.bmp,5,983.4561,2982.887,1967.0601,-1,-1,0.84746,266.9302,0.85583,1,1,-1,-1,0.60542
TV47_Face1.gazedata,6,fearful.bmp,5,983.2678,2984.0908,1566.731,533.6128,550.2839,1,0,0.98936,0,0,533.6128,0.45131,0.88324
TV47_Face1.gazedata,7,control.bmp,5,983.2888,2978.1709,1266.6309,233.344,250.0149,1,0,0.81586,0,0,233.344,0.098052,0.46281
TV47_Face1.gazedata,8,control.bmp,4,980.9319,2988.3911,1964.5439,-1,-1,0.96581,16.667,0.32135,0,1,-1,-1,0.38252
TV47_Face1.gazedata,9,control.bmp,5,983.3171,2982.5012,1418.2031,384.1631,401.5452,0.97647,16.6711,0.74092,0,0,384.1631,0.27549,0.3955
TV47_Face1.gazedata,10,fearful.bmp,4,983.335,2983.3521,1983.24,-1,-1,0.9916,16.6692,0.91592,0,0,1000,1,0.95831
TV47_Face1.gazedata,11,happy.bmp,5,983.189,2983.4539,1966.6301,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,12,happy.bmp,4,983.321,2983.4951,1983.2419,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,13,neutral.bmp,4,983.2988,2983.4819,1966.5789,-1,-1,0.99145,16.677,1,0,0,1000,1,1
TV47_Face1.gazedata,14,happy.bmp,4,983.356,2983.395,1966.7031,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face1.gazedata,15,neutral.bmp,5,983.272,2966.6282,1966.6379,-1,-1,1,0,1,0,0,1000,1,0.96235
TV47_Face2.gazedata,0,control.bmp,4,983.9419,2992.677,1967.478,-1,-1,1,0,1,0,0,1000,1,0.60704
TV47_Face2.gazedata,1,neutral.bmp,5,982.613,2985.6008,1966.887,-1,-1,0.084746,1816.8989,1,0,1,-1,-1,1
TV47_Face2.gazedata,2,happy.bmp,5,983.2939,2966.5481,1983.2539,-1,-1,0,1983.2539,0,0,1,-1,-1,0
TV47_Face2.gazedata,3,happy.bmp,5,986.4329,2983.377,1969.9138,-1,-1,0.94068,83.324,0.76184,0,0,1000,1,0.8828
TV47_Face2.gazedata,4,neutral.bmp,4,985.334,2988.2529,1973.761,-1,-1,0.10924,1689.397,1,0,1,-1,-1,1
TV47_Face2.gazedata,5,neutral.bmp,4,983.2939,2983.5688,1966.728,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face2.gazedata,6,control.bmp,5,983.2039,2983.4409,1966.572,-1,-1,1,0,1,0,0,1000,1,1
TV47_Face2.gazedata,7,control.bmp,4,989.6719,2980.396,1983.8899,-1,-1,0.65546,474.5142,1,0,1,-1,-1,0.62763
TV47_Face2.gazedata,8,neutral.bmp,5,981.8052,2980.0261,1970.322,-1,-1,0,1970.322,0,0,1,-1,-1,0
TV47_Face2.gazedata,9,control.bmp,5,967.3159,883.7261,1884.374,-1,-1,0,1884.374,0,0,1,-1,-1,0
TV47_Face2.gazedata,10,fearful.bmp,5,440.6731,425.8379,901.3669,-1,-1,0,901.3669,0,0,1,-1,-1,0
TV47_Face2.gazedata,11,fearful.bmp,4,0,321.2581,356.5181,-1,-1,0,356.5181,0,0,1,-1,-1,0
TV47_Face2.gazedata,12,fearful.bmp,5,586.001,668.675,1293.552,-1,-1,0,1293.552,0,0,1,-1,-1,0
TV47_Face2.gazedata,13,happy.bmp,4,537.5591,407.812,980.5151,-1,-1,0,980.5151,0,0,1,-1,-1,0
TV47_Face2.gazedata,14,happy.bmp,4,457.4099,851.707,1342.5679,-1,-1,0,1342.5679,0,0,1,-1,-1,0
TV47_Face2.gazedata,15,fearful.bmp,4,968.5081,623.2859,1627.605,-1,-1,0,1627.605,0,0,1,-1,-1,0
TV48_Face1.gazedata,0,fearful.bmp,4,983.2332,2983.3879,1683.0461,649.8179,666.479,1,0,0.75254,0,0,649.8179,0.58802,0.78751
TV48_Face1.gazedata,1,neutral.bmp,5,984.002,2993.6101,1976.979,-1,-1,0.37815,1084.019,1,0,1,-1,-1,0.52614
TV48_Face1.gazedata,2,control.bmp,5,993.2371,2968.0791,1830.2229,784.741,801.405,0.083333,1610.7549,0.9909,0,1,-1,-1,0.78732
TV48_Face1.gazedata,3,control.bmp,4,983.4661,2985.583,1466.7371,433.2759,449.937,1,0,0.98864,0,0,433.2759,0.33327,0.7454
TV48_Face1.gazedata,4,control.bmp,5,988.417,2958.293,1986.073,-1,-1,0.025424,1931.5288,1,0,1,-1,-1,1
TV48_Face1.gazedata,5,fearful.bmp,5,983.2939,2979.176,1974.7271,-1,-1,0,1974.7271,1,0,1,-1,-1,1
TV48_Face1.gazedata,6,fearful.bmp,5,983.3311,2983.1221,1966.7412,-1,-1,1,0,1,0,0,1000,1,1
TV48_Face1.gazedata,7,happy.bmp,5,983.459,2983.2532,1983.4131,-1,-1,1,0,1,0,0,1000,1,1
TV48_Face1.gazedata,8,neutral.bmp,4,983.4351,2977.3418,1400.2241,366.825,383.448,1,0,0.98813,0,0,366.825,0.25509,0.89572
TV48_Face1.gazedata,9,control.bmp,4,983.314,2983.2141,1983.2739,-1,-1,0,1983.2739,0,0,1,-1,-1,0
TV48_Face1.gazedata,10,neutral.bmp,5,983.2969,2983.3779,1966.7319,-1,-1,1,0,1,0,0,1000,1,1
TV48_Face1.gazedata,11,fearful.bmp,4,983.155,2984.3889,1733.2422,700.1099,716.7681,1,0,0.99039,0,0,700.1099,0.64719,0.43322
TV48_Face1.gazedata,12,happy.bmp,4,999.9602,2966.5481,1999.9202,-1,-1,0,1999.9202,0,0,1,-1,-1,0
TV48_Face1.gazedata,13,happy.bmp,5,983.3401,2984.0542,1983.3101,-1,-1,1,0,0.68906,0,1,-1,-1,0.7457
TV48_Face1.gazedata,14,neutral.bmp,4,983.1519,2985.3508,1966.679,-1,-1,1,0,1,0,0,1000,1,0.64969
TV48_Face1.gazedata,15,happy.bmp,4,983.1379,2967.554,1967.4319,-1,-1,1,0,1,0,0,1000,1,1
TV48_Face2.gazedata,0,neutral.bmp,4,983.344,2983.397,1349.9619,316.635,333.3,1,0,0.98766,0,0,316.635,0.19604,0.8958
TV48_Face2.gazedata,1,fearful.bmp,5,983.479,2985.4558,1983.468,-1,-1,1,0,1,0,0,1000,1,0.8791
TV48_Face2.gazedata,2,neutral.bmp,5,983.2668,2978.1121,1980.0698,-1,-1,0.61017,780.1479,1,0,1,-1,-1,1
TV48_Face2.gazedata,3,neutral.bmp,5,983.5049,2989.4851,1633.4119,599.9431,616.571,1,0,0.61213,0,1,-1,-1,0.24957
TV48_Face2.gazedata,4,happy.bmp,4,984.3191,2983.2139,1984.2791,-1,-1,0,1984.2791,0,0,1,-1,-1,0
TV48_Face2.gazedata,5,control.bmp,4,983.272,2998.7749,1983.2319,-1,-1,0,1983.2319,1,0,1,-1,-1,0.9917
TV48_Face2.gazedata,6,fearful.bmp,5,983.1821,2985.1719,1966.6169,-1,-1,1,0,1,0,0,1000,1,1
TV48_Face2.gazedata,7,neutral.bmp,4,983.2729,2964.0278,1983.2329,-1,-1,0,1983.2329,1,0,1,-1,-1,1
TV48_Face2.gazedata,8,happy.bmp,5,974.929,2994.5142,1974.8892,-1,-1,0,1974.8892,0,0,1,-1,-1,0
TV48_Face2.gazedata,9,fearful.bmp,4,972.2119,2992.665,1964.5928,-1,-1,0.21053,1025.772,1,0,1,-1,-1,1
TV48_Face2.gazedata,10,happy.bmp,4,983.334,2989.0391,1633.343,598.6299,616.675,0.7551,298.6199,0.98895,1,1,-1,-1,0.40325
TV48_Face2.gazedata,11,control.bmp,5,983.103,2984.656,1966.499,-1,-1,1,0,1,0,0,1000,1,0.85405
TV48_Face2.gazedata,12,control.bmp,4,983.2581,2983.467,1299.9441,266.698,283.3591,1,0,0.98718,0,0,266.698,0.13729,0.87083
TV48_Face2.gazedata,13,fearful.bmp,4,978.2651,2984.905,1965.0991,-1,-1,0.33043,861.563,1,0,1,-1,-1,1
TV48_Face2.gazedata,14,control.bmp,5,976.4531,2965.4922,1976.4131,-1,-1,0,1976.4131,1,0,1,-1,-1,1
TV48_Face2.gazedata,15,happy.bmp,5,974.563,2834.0791,1391.2231,366.6592,383.3262,0.98795,16.9021,0.98802,0,0,366.6592,0.25489,0.90446
TV51_Face1.gazedata,0,control.bmp,5,983.356,2983.9929,1416.853,383.4951,400.165,1,0,0.98823,0,0,383.4951,0.2747,0.67077
TV51_Face1.gazedata,1,control.bmp,5,982.605,2979.8369,1449.491,416.9009,433.5598,1,0,0.98851,0,0,416.9009,0.314,0.57552
TV51_Face1.gazedata,2,fearful.bmp,4,983.2891,2983.2761,1983.2542,-1,-1,1,0,0.81511,0,0,1000,1,0.76666
TV51_Face1.gazedata,3,neutral.bmp,5,983.1692,2983.47,1966.552,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face1.gazedata,4,fearful.bmp,5,990.384,2983.8799,1974.343,-1,-1,0.14407,1540.3621,0.21981,0,1,-1,-1,0.61564
TV51_Face1.gazedata,5,happy.bmp,5,983.311,2983.4329,1966.699,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face1.gazedata,6,neutral.bmp,4,983.2012,2983.0642,1383.302,349.833,366.5,1,0,0.98795,0,0,349.833,0.2351,0.85829
TV51_Face1.gazedata,7,happy.bmp,5,983.228,2989.6519,1433.179,400.001,416.616,1,0,0.98841,0,0,400.001,0.29412,0.72802
TV51_Face1.gazedata,8,happy.bmp,4,976.2129,2991.5918,1963.8479,-1,-1,0.94872,17.592,1,0,0,1000,1,0.88531
TV51_Face1.gazedata,9,neutral.bmp,4,967.481,2998.373,1953.3799,-1,-1,0.90435,17.303,0.72248,0,0,1000,1,0.86447
TV51_Face1.gazedata,10,happy.bmp,4,995.1611,2976.6921,1995.0391,-1,-1,0.2521,421.1399,0.72007,0,1,-1,-1,0.84731
TV51_Face1.gazedata,11,fearful.bmp,4,993.2629,2959.3921,1993.2229,-1,-1,0,1993.2229,0,0,1,-1,-1,0
TV51_Face1.gazedata,12,neutral.bmp,5,983.644,2984.022,1550.457,516.814,533.4871,0.92473,100.0029,0.66667,0,1,-1,-1,0.77901
TV51_Face1.gazedata,13,control.bmp,4,983.2251,2999.542,1399.968,366.7551,383.416,1,0,0.9881,0,0,366.7551,0.25501,0.74284
TV51_Face1.gazedata,14,fearful.bmp,5,983.2471,2983.541,1966.6902,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face1.gazedata,15,control.bmp,4,983.7231,2713.561,1333.6489,299.9182,316.583,1,0,0.9875,0,0,299.9182,0.17637,0.58536
TV51_Face2.gazedata,0,fearful.bmp,5,983.4961,2966.3979,1983.3569,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face2.gazedata,1,control.bmp,5,983.532,2992.989,1350.209,316.7041,333.3779,1,0,0.98765,0,0,316.7041,0.19612,0.33257
TV51_Face2.gazedata,2,happy.bmp,4,992.4441,2983.3301,1992.1699,-1,-1,0.9661,71.8789,0.79083,0,0,1000,1,0.89606
TV51_Face2.gazedata,3,neutral.bmp,5,983.5139,2983.168,1983.1909,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face2.gazedata,4,control.bmp,5,991.468,2984.8818,1977.4189,-1,-1,0.31356,1374.927,0.26241,0,1,-1,-1,0.12938
TV51_Face2.gazedata,5,control.bmp,4,983.5398,2989.4351,1316.8899,283.3972,300.0161,1,0,0.98738,0,0,283.3972,0.15694,0.50347
TV51_Face2.gazedata,6,happy.bmp,5,983.3408,2983.374,1983.282,-1,-1,0.97479,16.6748,0.81513,0,0,1000,1,0.90834
TV51_Face2.gazedata,7,happy.bmp,4,983.4509,2983.168,1983.45,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face2.gazedata,8,fearful.bmp,5,983.511,2983.46,1983.501,-1,-1,1,0,1,0,0,1000,1,1
TV51_Face2.gazedata,9,neutral.bmp,4,983.74,2983.2581,1967.127,-1,-1,0.80508,315.291,1,0,1,-1,-1,1
TV51_Face2.gazedata,10,neutral.bmp,4,987.9749,2983.2141,1987.9351,-1,-1,0.02521,1938.0532,0,0,1,-1,-1,0
TV51_Face2.gazedata,11,control.bmp,4,975.699,2977.5051,1975.6589,-1,-1,0,1975.6589,0,0,1,-1,-1,0
TV51_Face2.gazedata,12,fearful.bmp,4,983.2729,2983.2529,1983.271,-1,-1,1,0,0.8656,0,0,1000,1,0.93336
TV51_Face2.gazedata,13,neutral.bmp,5,983.2939,2988.3281,1983.2542,-1,-1,0,1983.2542,1,0,1,-1,-1,1
TV51_Face2.gazedata,14,happy.bmp,5,980.863,2983.8398,1973.6851,-1,-1,0.089431,1572.4001,0.033891,0,1,-1,-1,0.016731
